"","refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed.9908_bed","refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed.DNase1HS_8846_bed"
"21546",-1.05581353871631,-0.607354039774296
"21547",-1.29232764898525,-0.576272572092144
"21548",-1.15014466773495,-0.676531322387794
"21549",-1.08011685484922,-0.584479118131593
"21550",-1.23241376466477,-0.836781955676765
"21551",-1.05341510873525,-0.82341971126306
"21552",-1.14855207113078,-0.249990983673883
"21553",-1.27215793152086,-0.707686321971793
"21554",-1.21830923594409,-0.353369872245971
"21555",-1.13387222697411,-0.563614694927244
"21556",-1.27465200998157,-0.697322812989981
"21557",-1.03977664575897,-0.485708649725868
"21558",-1.04765806240677,-0.365706159744147
"21559",-1.2180149765977,-0.531595062916111
"21560",-1.15353299014567,-1.08394104418481
"21561",-1.08340394196355,-0.478358583456576
"21562",-1.22961197429886,-0.497403565490606
"21563",-1.02264684585261,-0.735394655608337
"21564",-1.28670270633772,-0.421616399986466
"21565",-1.21871147355594,-1.12041674505238
"21566",-1.15419525570406,-0.615553391928926
"21567",-1.14852150143605,-0.447948993417221
"21568",-1.14431733326176,-0.448625644169969
"21569",-1.25277469132138,-1.10233442862481
"21570",-1.19933102661862,-0.858196036942785
"21571",-1.17223022331264,-1.11352055535017
"21572",-1.27124863498221,-0.38276893566965
"21573",-1.33430646344125,-0.545540842807454
"21574",-1.17681931222776,-0.388611301942864
"21575",-1.18017320715586,-0.387863830709861
"21576",-1.11295125485823,-1.45526241767423
"21577",-1.13458804027847,-1.2876449779143
"21578",-1.27905554055392,-0.160547093410312
"21579",-1.30011026593176,-0.159518139836508
"21580",-1.48301536046689,-0.924555237568266
"21581",-1.0029764073527,-0.289511991956766
"21582",-1.33986528219841,-1.47251188011201
"21583",-1.18806992932068,-0.911112965561857
"21584",-1.34699020428744,-1.23533080104017
"21585",-1.26452885276102,-0.612652893252292
"21586",-1.27466835835281,-0.591015925343635
"21587",-1.19843851812139,-0.474009849540407
"21588",-1.20567231638051,-0.765454877989698
"21589",-1.22608927976791,-0.585040015141905
"21590",-1.25963731050576,-1.12373018578521
"21591",-1.24614894080121,-0.559160158806316
"21592",-1.04441807075716,-1.04581540035233
"21593",-1.37684378267784,-1.34382510816145
"21594",-1.17639537164484,-1.399310195469
"21595",-1.18265943766149,-0.528261019954009
"21596",-1.07591205246018,-0.748605149959896
"21597",-1.17123701908682,-1.24470459001974
"21598",-1.13944639727813,-0.8157231918401
"21599",-1.29575508157698,-1.43940001469246
"21600",-1.17366599437778,-0.982824703016263
"21601",-1.3803015843598,-1.20201269507481
"21602",-1.30366982701656,-1.35850605915038
"21603",-1.09145064596355,-0.596047734989306
"21604",-1.23879408081799,-0.66206577054482
"21605",-1.15535510341132,-1.45673925240964
"21606",-1.30308471858836,-1.0130089352547
"21607",-1.27823059115229,-1.00219437867987
"21608",-1.38520820804358,-1.03046760796666
"21609",-1.3494690718536,-0.58876425884418
"21610",-1.12707491993226,-1.21477697184682
"21611",-1.36448609489322,-0.468320587381371
"21612",-1.37923951000579,-0.46772093040082
"21613",-1.1376598754381,-0.725006706929928
"21614",-1.26905630657226,-0.336204877780592
"21615",-1.1386627689431,-1.28057755389522
"21616",-1.33832926395964,-0.415865609918218
"21617",-1.32900313312798,-0.12261483065319
"21618",-1.2366918283393,-1.50595677782007
"21619",-1.45427240303931,-0.586995455266474
"21620",-1.37481106266154,-0.349410811179827
"21621",-1.32009990593704,-0.265442579170564
"21622",-1.27521638472319,-0.53218182660438
"21623",-1.49648168727593,-1.55762999431322
"21624",-1.23759154791094,-1.47577269480634
"21625",-1.61910166916085,-1.58350927520568
"21626",-1.4958418877448,-1.66166305343893
"21627",-1.35967760156725,-0.557151942359899
"21628",-1.37594491071757,-1.14885176806638
"21629",-1.39756016715681,-1.68139413594494
"21630",-1.45377824074909,-1.50743515732924
"21631",-1.39445793471178,-0.31968624718814
"21632",-1.24392709025694,-0.960371760994982
"21633",-1.27484005341646,-1.32033594048642
"21634",-1.32465250151449,-0.214061156003032
"21635",-1.33616720476861,-1.05391143691578
"21636",-1.18869315991866,-0.542611693759356
"21637",-1.30874164186689,-0.306614290890466
"21638",-1.38117818828295,-0.277375947907486
"21639",-1.45678898125999,-0.622757513289059
"21640",-1.39591441311812,-0.450377635073027
"21641",-1.19603104636435,-0.793738263794813
"21642",-1.19008356976982,-0.77702874815665
"21643",-1.2026285733939,-0.491920295051275
"21644",-1.19966791020269,-0.933189724374167
"21645",-1.46779361065492,-1.60996619410424
"21646",-1.41538612382822,-1.46654571032918
"21647",-1.31455386131227,-0.471279933152297
"21648",-1.31590902740503,-0.470288677167272
"21649",-1.42402743825233,-0.602056516986004
"21650",-1.60528572046666,-0.704417507594483
"21651",-1.47044132697884,-0.600665541349795
"21652",-1.4414114168918,-0.995184413805527
"21653",-1.35287142096503,-0.653717457392406
"21654",-1.36317122101065,-0.876690749346918
"21655",-1.32000915756513,-0.671799860464375
"21656",-1.16604372460299,-0.558326854510021
"21657",-1.3004310824341,-0.303041085373015
"21658",-1.50737927795681,-0.416955467646493
"21659",-1.32094477524193,-0.36313714745838
"21660",-1.32193709502565,-0.364788778035956
"21661",-1.39852670232999,-0.545050007737683
"21662",-1.35255834540696,-1.14398444546136
"21663",-1.30463216561204,-1.12506614834429
"21664",-1.1667062348322,-0.587793215153049
"21665",-1.31641268242723,-1.02611510134315
"21666",-1.36300087997617,-0.53624433544568
"21667",-1.39670402983305,-1.71527607536384
"21668",-1.20607697326544,-0.566510188317905
"21669",-1.2061747055803,-0.540227670725543
"21670",-1.2061747055803,-0.540227670725543
"21671",-1.26620108000814,-0.81201702983035
"21672",-1.27950993154995,-0.59552207180244
"21673",-1.27479099075724,-0.595133797999948
"21674",-1.29504343950475,-0.826729212698524
"21675",-1.32340697548125,-0.850186833997611
"21676",-1.346517342583,-0.579646468070883
"21677",-1.13844169464111,-0.856838376792635
"21678",-1.20606999322732,-1.4073458921804
"21679",-1.04407664993078,-1.30786721425966
"21680",-1.25628646256956,-1.30960897437229
"21681",-1.43643586076149,-0.566973020701314
"21682",-1.30062195060214,-0.386663563946286
"21683",-1.15129988669924,-0.408134357735212
"21684",-1.09645424303944,-0.439035846451398
"21685",-1.31840604163137,-0.779656514902953
"21686",-1.43291479033676,-0.528300595679331
"21687",-1.37235767597573,-0.528833019793348
"21688",-1.13877035930775,-1.07722784618584
"21689",-1.2584072370741,-0.233440677569232
"21690",-1.35155216306101,-0.512679174291707
"21691",-1.37488312850042,-0.606310754568329
"21692",-1.3837451028174,-0.60585663757719
"21693",-1.29370050212744,-1.47969991845062
"21694",-1.25311681468214,-0.816784268508885
"21695",-1.23862101165605,-0.38212042130758
"21696",-1.1453903619042,-0.328689205044179
"21697",-1.04184719493637,-1.35049963457318
"21698",-1.16200775468574,-0.484544763626327
"21699",-1.25373175880192,-1.26921772433361
"21700",-1.50718375675382,-0.542454168363636
"21701",-1.34261902630545,-0.447287991694243
"21702",-1.44113549535762,-1.24501750705522
"21703",-1.4891869894875,-1.15558495952618
"21704",-1.36621856120456,-0.613360156832487
"21705",-1.40308417224886,-0.754566301998215
"21706",-1.40732370259927,-0.933334972743328
"21707",-1.44304654560312,-0.118840253001989
"21708",-1.48632969080119,-0.120612202921872
"21709",-1.33451281921719,-0.744684067619831
"21710",-1.28394654835423,-0.83171470672234
"21711",-1.49872159082066,-0.970721764638484
"21712",-1.3661882844731,-0.770943049306632
"21713",-1.38726910925166,-0.539060082307626
"21714",-1.24176201362054,-0.282115730302178
"21715",-1.15778404979815,-0.90354536626942
"21716",-1.27949339990868,-1.209700758578
"21717",-1.2057699576648,-0.875257826120433
"21718",-1.39375840560284,-0.47579217790397
"21719",-1.13648680593023,-0.330742641385896
"21720",-1.13362403843169,-0.330293638055376
"21721",-1.20717423302243,-0.299969008420308
"21722",-1.28459840387693,-1.38845724311694
"21723",-1.39605492476716,-1.11184859848324
"21724",-1.27154881705542,-1.54412016281527
"21725",-1.3584168337991,-1.68447046678615
"21726",-1.29948665283157,-0.684298286851893
"21727",-1.26002439986414,-0.679903587889258
"21728",-1.317052085921,-1.39660660220356
"21729",-1.24879790541165,-0.3508394783203
"21730",-1.37229626266214,-0.234534858897403
"21731",-1.03240522732811,-0.621598464803621
"21732",-1.42966725346668,-0.567393039390994
"21733",-1.11786268606009,-0.458029069324267
"21734",-1.33433459709229,-0.922752041972108
"21735",-1.46558041350781,-1.56103068626201
"21736",-1.1852996951372,-1.52461940685664
"21737",-1.10479852522111,-1.67062246277727
"21738",-1.38192050964078,-1.55522158518052
"21739",-1.32086294182628,-1.58452583189076
"21740",-1.21566091607719,-1.47633155716958
"21741",-1.21386639650491,-1.47293750099106
"21742",-1.36841419527302,-0.748785331904143
"21743",-1.37055981785569,-0.734844785737414
"21744",-1.37084534336536,-1.48107827802194
"21745",-1.32172751762508,-1.53728762680526
"21746",-1.35400821554634,-1.33349137934085
"21747",-1.42033070644528,-1.54279958720623
"21748",-1.41053073265388,-0.583229722896127
"21749",-1.44830608487278,-0.181799848007262
"21750",-1.45377824074909,-0.584337339276885
"21751",-1.40567375918755,-1.62020515672302
"21752",-1.14460806218398,-0.629009763253474
"21753",-1.48177568632951,-1.58923963275541
"21754",-1.39415646094191,-1.37475959438285
"21755",-1.4228760125768,-0.310830599325731
"21756",-1.39207340679665,-1.31037153251025
"21757",-1.52928087856084,-1.47439809780684
"21758",-1.37962447213898,-0.256400877008591
"21759",-1.21992042651571,-1.60228588319553
"21760",-1.32119036804804,-0.575239198943311
"21761",-1.43432923962148,-1.30257884260582
"21762",-1.25545668501253,-1.64673791408368
"21763",-1.15310027811754,-1.08394631318228
"21764",-1.23323034513216,-1.04524146936182
"21765",-1.22975200391539,-1.04329383860367
"21766",-1.36150075937892,-0.482937446964722
"21767",-1.28923125860381,-1.17997597389598
"21768",-1.22106772226286,-0.35601859585009
"21769",-1.40545276667215,-1.5794666773065
"21770",-1.40699099485937,-0.281075018085732
"21771",-1.33241631146181,-1.42368168990042
"21772",-1.3392293564723,-1.30407200013721
"21773",-1.21553962370186,-1.43110630386065
"21774",-1.32810547643565,-1.60929445877363
"21775",-1.07393550844082,-0.594110897523098
"21776",-1.08775668110035,-0.624424168110576
"21777",-1.21856059079028,-1.06299393414219
"21778",-1.0955711945343,-0.957251276799879
"21779",-1.1690394214758,-0.461650005580569
"21780",-1.08955703364955,-1.04620649355016
"21781",-1.06330031474177,-0.398227824115695
"21782",-1.06845568585142,-0.386776774849989
"21783",-1.041259377214,-0.807198458693824
"21784",-1.04559827843775,-0.851937464544562
"21785",-1.08666307406738,-1.00421129408349
"21786",-1.16446161674015,-0.571251469654039
"21787",-0.908252169181072,-0.707396189154994
"21788",-1.105169071878,-1.26492832158175
"21789",-1.18719355977371,-1.42633948844198
"21790",-1.35586680425317,-0.384209814958266
"21791",-1.19105344355257,-1.4043384691011
"21792",-1.14348861332702,-0.337785375996378
"21793",-1.14069954832008,-0.339817792889124
"21794",-1.28776290573896,-0.809763576875642
"21795",-1.29028918252555,-0.810060745072487
"21796",-1.42070812013653,-0.797950558391667
"21797",-1.1067765863461,-1.08938626586798
"21798",-1.02044252068522,-1.19650874304565
"21799",-1.14608287140062,-0.845886565613571
"21800",-1.03497242809039,-1.06087028949635
"21801",-1.14347652692942,-0.974337831689358
"21802",-1.21078605488662,-1.16308119424594
"21803",-1.12811779815094,-1.0238564401782
"21804",-1.07177831016479,-1.12066896523559
"21805",-1.32960569555478,-1.29219996413386
"21806",-1.06105519454704,-1.10004824451738
"21807",-1.14301749288823,-0.562251022198862
"21808",-1.08563039457009,-1.10884180961542
"21809",-1.11444655672851,-0.307985468153374
"21810",-1.08456850413268,-0.307689011760379
"21811",-1.07943320992372,-0.461832350424853
"21812",-1.07541061433058,-0.656577619288572
"21813",-1.2966742236807,-0.424906878559893
"21814",-1.2997810252115,-0.426293126607731
"21815",-1.12371863693581,-0.351651700488848
"21816",-1.1257211710782,-0.338110681021625
"21817",-1.07035632119086,-0.329815397902661
"21818",-1.04596986422518,-0.485590393547976
"21819",-1.210376988485,-1.10386526484453
"21820",-1.2192147950317,-1.15641220513199
"21821",-1.10270837955227,-0.121921341938055
"21822",-1.12627261935332,-1.41404321734573
"21823",-1.11433917490443,-1.38977647971491
"21824",-1.0612701831568,-0.668269107184542
"21825",-1.0000304016778,-0.929083345764729
"21826",-1.06236677949692,-0.734048355900933
"21827",-1.06042084882506,-0.735330901106969
"21828",-1.09534936036548,-1.18874681295251
"21829",-1.08132499432688,-1.18687956767221
"21830",-1.30255269262747,-0.711359593629087
"21831",-1.09530068022299,-1.44696698379756
"21832",-1.21102603169117,-1.08263630260682
"21833",-1.2906791481214,-0.793686948064042
"21834",-1.27004997723975,-1.56223358730527
"21835",-1.33824408869406,-0.395566572203745
"21836",-1.28168103558228,-1.35293014776621
"21837",-1.2341675914447,-0.702764898157694
"21838",-1.2341675914447,-0.702764898157694
"21839",-1.20180529230328,-1.36436548266391
"21840",-1.57964811787204,-1.4112242437959
"21841",-1.13651654011176,-0.64505644350827
"21842",-1.25573049288922,-0.737612991232006
"21843",-1.28969642766657,-0.443975053824423
"21844",-1.28141527997256,-0.929851263847694
"21845",-1.12363780358788,-1.0126957980225
"21846",-1.48432481199747,-0.494689905109571
"21847",-1.21566091607719,-0.520542744143747
"21848",-1.48415263846656,-1.56334447783765
"21849",-1.18139146223863,-0.720908238191035
"21850",-1.45383998029427,-0.389252561004915
"21851",-1.11801083359075,-1.50907281793975
"21852",-1.11538586582024,-1.50122093671341
"21853",-1.39123869817441,-0.633254010487832
"21854",-1.30901581489352,-1.64263696938486
"21855",-1.29024681605214,-0.702896349850743
"21856",-1.26627323460052,-1.51501721806944
"21857",-1.31892165359909,-1.61188102896969
"21858",-1.2157965182435,-1.47490334000125
"21859",-1.24336389175415,-1.46089879820546
"21860",-1.29089123290293,-1.21051095056436
"21861",-1.37157019709832,-1.12050844453555
"21862",-1.37539823255775,-0.493925416498326
"21863",-1.33527342986219,-0.497628877568185
"21864",-1.17214629356421,-1.15605747833567
"21865",-0.899281469392344,-0.959310651493017
"21866",-1.23460715702552,-1.41361526330565
"21867",-0.677954457811668,-1.02517064701549
"21868",-0.869984830959139,-0.813244197874617
"21869",-0.947652400775336,-0.507997144608172
"21870",-1.17127567286121,-0.666141801296062
"21871",-1.13192009981854,-0.344093581819785
"21872",-1.37418356599527,-0.560678361079067
"21873",-1.14158913914393,-0.458589265048102
"21874",-1.0262581002126,-0.659466655734802
"21875",-1.11164075772921,-1.091697315841
"21876",-1.20563744981269,-0.747958085531714
"21877",-1.23466679340549,-0.478613445365018
"21878",-1.30147320210926,-1.32289514826569
"21879",-1.10689322392866,-0.383665247640109
"21880",-1.13441637418919,-0.503486865730607
"21881",-1.17051611273837,-0.214197681874425
"21882",-1.35714983133503,-0.932471645325253
"21883",-1.3560836656359,-0.762607084738274
"21884",-1.20026669509205,-0.21429156831335
"21885",-1.03658525964484,-1.06984085018131
"21886",-1.09198706371153,-0.913725612709841
"21887",-1.17661055130051,0.0152855501093562
"21888",-1.2159393031218,-0.422701262838505
"21889",-1.31999101016601,-0.944449667023723
"21890",-0.970689287345426,-0.774261805832928
"21891",-1.18906887042511,-0.79384631673574
"21892",-1.0176473443782,-1.37791037512934
"21893",-1.01242757426577,-1.25322572865937
"21894",-1.12808863344974,-1.37015224962842
"21895",-1.00640507158401,-1.14456565209259
"21896",-1.05080034388206,-0.795380865647133
"21897",-0.919535862785683,-1.18535958543336
"21898",-1.25063477059584,-0.6624988088525
"21899",-1.14322882987586,-0.803395537056699
"21900",-1.26771884964086,-0.688280036421776
"21901",-1.48172301265063,-1.37200978197012
"21902",-1.09626447996249,-1.24756739073853
"21903",-1.13379539155362,-1.34045458146326
"21904",-1.14109603264515,-1.35222594973117
"21905",-1.15073418283844,-0.516215924502996
"21906",-1.29530909711811,-0.631824725450624
"21907",-1.1262784277977,-1.24401087134122
"21908",-1.275781493836,-1.15638107715071
"21909",-1.22214561895424,-0.678486489967101
"21910",-1.45409938227078,-0.990281470906032
"21911",-1.22161718763705,-1.46776810742619
"21912",-1.32856795436352,-1.09808963738003
"21913",-0.548129169155185,-0.834616175839001
"21914",-0.685500772026848,0.039788363352425
"21915",-0.705677092617291,-1.06453808051403
"21916",-1.05450187203072,-1.35289099568308
"21917",-1.15435633267385,-1.03411657321364
"21918",-1.08314089897539,-0.30330818935855
"21919",-1.16035229038672,-0.699830759839623
"21920",-1.30075213610114,-1.09889601560316
"21921",-1.20593739381353,-1.38286330762239
"21922",-1.20764333566261,-0.928062789276826
"21923",-0.984933785988851,-1.39989874430861
"21924",-1.01335364718652,-1.08813424295293
"21925",-1.11830728034758,-0.780122201405961
"21926",-1.20491982057939,-0.61715300508872
"21927",-1.12442946313158,-1.3513082952144
"21928",-0.964642316646656,-1.2176994077163
"21929",-1.05425083901877,-1.28650945690606
"21930",-1.11282171642757,-1.03447375808584
"21931",-1.35418488170336,-1.15401566338204
"21932",-1.10710991972455,-0.247388487513966
"21933",-1.21201557100779,-0.539387773465171
"21934",-1.20716723532685,-0.530930922705476
"21935",-0.922875658652597,-1.00423322095003
"21936",-1.05109335385499,-0.542081787475825
"21937",-1.0808120397859,-0.879317508743115
"21938",-1.17988396235286,-0.698217156316883
"21939",-1.08924756647078,-1.11536320796282
"21940",-1.11282734772989,-0.392403452016236
"21941",-1.08671609823958,-0.438439509172449
"21942",-1.09733909070093,-0.923337714742339
"21943",-1.09162222756761,-0.549539955878908
"21944",-1.2147413666423,-1.33660064183497
"21945",-1.12058869746926,-0.686322561398676
"21946",-1.22674029187162,-0.459490336642226
"21947",-1.04976662237317,-1.34486156518862
"21948",-1.11263592440255,-1.25111455999048
"21949",-1.0288494465886,-1.27606842472706
"21950",-1.01437147104829,-1.42134933122579
"21951",-1.13266806617129,-1.32562576228295
"21952",-1.11234894751872,-1.23854578570112
"21953",-0.979485415253929,-1.21681130892474
"21954",-1.09006974024717,-1.28804100523333
"21955",-0.999774225565677,-0.622896005280752
"21956",-0.994180532088135,-0.644738177908087
"21957",-1.08061853071978,-0.861915293401643
"21958",-0.97687517171531,-0.965616228757884
"21959",-1.24124702489912,-0.971058859944474
"21960",-1.13519829994923,-0.650155442463407
"21961",-1.06012147990034,-0.507700682578642
"21962",-1.04883740010901,-1.26676259862596
"21963",-1.10099524908823,-0.0313727775688303
"21964",-1.26874977801495,-1.23331208768792
"21965",-0.976171607465114,-1.31559453936814
"21966",-1.07204993801593,-1.32892902934503
"21967",-1.03070525966146,-1.32234743050704
"21968",-0.964778452842716,-1.3789588068945
"21969",-1.06656333217372,-1.22430219223435
"21970",-1.13130267375204,-0.797776045472078
"21971",-1.32686845868839,-0.307590237915866
"21972",-1.28731663343871,-0.305759937356254
"21973",-0.980306419407395,-1.36657194578626
"21974",-1.28533500713746,-0.174827132211979
"21975",-1.2785521350497,-0.177417445731558
"21976",-1.19333849762367,-0.763951720934072
"21977",-1.11553317071408,-0.380441304995358
"21978",-1.11036219959333,-1.06487076508432
"21979",-1.25151737310903,-0.936599081042633
"21980",-1.23711146552749,-0.931892095541838
"21981",-1.31822527013221,-0.214707188391989
"21982",-1.19353511373898,-0.184219760942486
"21983",-1.0722294080832,-0.205734385797865
"21984",-1.56645416942338,-1.62472056366353
"21985",-1.1632076558629,-1.28639186890475
"21986",-1.02556660706925,-1.32831815511691
"21987",-0.983555863298566,-0.683138901236627
"21988",-1.3870255192514,-0.59387046450978
"21989",-1.20112156505227,0.0246477795188827
"21990",-1.35068461681341,-1.14913330454332
"21991",-1.5638691705703,-1.64537302314705
"21992",-1.4730923756965,-1.71246698894928
"21993",-1.41070959727868,-0.707868030510893
"21994",-1.37691618664045,-0.282890615040463
"21995",-1.35973725603706,-0.281654452702104
"21996",-1.2882602394197,-0.992995167918464
"21997",-1.47574671870239,-1.68606953746654
"21998",-1.43562987748468,-1.55528397260845
"21999",-1.12291097969175,-1.32468918876352
"22000",-1.20257317780628,-0.935339886246496
"22001",-1.35913115041238,-0.334066463721456
"22002",-1.38077097354903,-0.337898826821157
"22003",-1.23588367131149,-0.867304953166681
"22004",-1.36309105220118,-0.255890946276382
"22005",-1.35080148831086,-0.430224758337926
"22006",-1.1240883525282,-0.363801060748771
"22007",-1.22155931642877,-0.317001619885251
"22008",-1.26213178354945,-0.450925588209626
"22009",-1.29403371058332,-1.37542915823801
"22010",-1.51075890947582,-1.49921482708254
"22011",-1.36631949888964,-1.57785354403787
"22012",-1.62163844320703,-1.71231021606392
"22013",-1.61598727228843,-1.64029729172589
"22014",-1.48290971841288,-1.59242215966909
"22015",-1.51550085810451,-1.72848365548837
"22016",-1.28586311653518,-1.55444249756863
"22017",-1.62640764480106,-1.60437660564416
"22018",-1.47588960650486,-1.60157385369452
"22019",-1.40243643840703,-1.48063147296
"22020",-1.44275754577086,-1.52415454785384
"22021",-1.28698853701751,-1.56589437753758
"22022",-1.78109704913717,-1.74525862390846
"22023",-1.5020342612201,-0.683467743232592
"22024",-1.51696929878578,-1.5189015034348
"22025",-1.4182778400509,-0.667406029906153
"22026",-1.21114606983799,-0.543243884480168
"22027",-1.21383086587175,-0.261366873058593
"22028",-1.12266897511828,-0.363644518453638
"22029",-1.19145144875959,-1.18104209920511
"22030",-1.17616075173235,-1.08718299031943
"22031",-1.23502478375962,-1.12724370795295
"22032",-1.10608850703835,-0.484405624650382
"22033",-1.09933251992475,-0.608907798512024
"22034",-1.23835025917783,-1.21646086666885
"22035",-1.4552748071498,-0.45977817349302
"22036",-1.21154172443899,-0.747761238446485
"22037",-1.22557793250886,-1.23656451866572
"22038",-1.20321065406566,-1.40547486086399
"22039",-1.15257542103727,-1.14024943688342
"22040",-1.09351949929384,-0.320909312201931
"22041",-1.09750214271968,-0.32254726744719
"22042",-1.13838196414247,-1.14291488058913
"22043",-1.09254026753397,-1.19323683455013
"22044",-1.0799601999105,-1.47464416801653
"22045",-1.2716137485771,-1.01590945091903
"22046",-1.30557908630384,-1.48512034477721
"22047",-1.23449536088056,-0.464513465558294
"22048",-1.1844488148417,-1.15093701361129
"22049",-1.35048016734103,-0.531639375062291
"22050",-1.34687435380808,-1.55556482699325
"22051",-1.33138115518326,-0.34424898883124
"22052",-1.15258776333161,-0.842866730953551
