"","id","normalizedCounts_13314_invitro_2h_GFP/13315_invitro_2h_DL1","normalizedCounts_13316_invitro_4h_GFP","pval","padj","moderated_log2FoldChange","foldChange","rpkm_VIT","rpkm_VITB","disp"
"ATP1B4:NM_133690","ATP1B4",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0107687671746323,1e-08
"AU042651:NM_177809","AU042651",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0291028435595972,1e-08
"BC021891:NM_145608","BC021891",0,1.11177024658092,0.618207023677449,1,0.164726192645493,Inf,0,0.00768658056835379,0.148667157017836
"BC048644:NM_001033485","BC048644",0,1.11177024658092,0.619255698373923,1,0.164726192645493,Inf,0,0.0193761637492278,0.21147377077442
"BEST2:NM_001130193:NM_001130194:NM_145388","BEST2",0,1.11177024658092,0.618947582510739,1,0.164726192645493,Inf,0,0.0208907923740483,0.192751872520115
"BMP6:NM_007556","BMP6",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0181335880847138,1e-08
"BTN1A1:NM_013483","BTN1A1",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.012681968287255,1e-08
"BTNL2:NM_079835","BTNL2",0,1.11177024658092,0.618207023677449,1,0.164726192645493,Inf,0,0.0170407785383955,0.148667157017836
"BVES:NM_024285","BVES",0,1.11177024658092,0.619255698373923,1,0.164726192645493,Inf,0,0.0271386268735315,0.21147377077442
"C1QL2:NM_207233","C1QL2",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0218925486517249,1e-08
"C1RB:NM_001113356","C1RB",0,1.11177024658092,0.618947582510739,1,0.164726192645493,Inf,0,0.0201326974739335,0.192751872520115
"C4B:NM_009780","C4B",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.00806567581905656,1e-08
"CADM3:NM_053199","CADM3",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0105155667948065,1e-08
"CAPN11:NM_001013767","CAPN11",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0168767356183109,1e-08
"CCDC13:NM_001033784","CCDC13",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0513218763474863,1e-08
"CD40LG:NM_011616","CD40LG",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0349234122715166,1e-08
"CD5L:NM_009690","CD5L",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0214531974550922,1e-08
"CDH15:NM_007662","CDH15",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0153408758840579,1e-08
"CDK15:NM_001033373","CDK15",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0294153573159418,1e-08
"CEACAM18:NM_028236","CEACAM18",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0225573249617876,1e-08
"CEBPE:NM_207131","CEBPE",0,1.11177024658092,0.618947582510739,1,0.164726192645493,Inf,0,0.0353458729038333,0.192751872520115
"CHIT1:NM_027979","CHIT1",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0254375405692126,1e-08
"CHMP4C:NM_025519","CHMP4C",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0244172046800854,1e-08
"CHRM1:NM_001112697:NM_007698","CHRM1",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.00696913378927545,1e-08
"CIB3:NM_001080812","CIB3",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0673254721977778,1e-08
"CIDEC:NM_178373","CIDEC",0,1.11177024658092,0.618207023677449,1,0.164726192645493,Inf,0,0.0256609381737432,0.148667157017836
"COL9A2:NM_007741","COL9A2",0,1.11177024658092,0.618947582510739,1,0.164726192645493,Inf,0,0.0157771354934317,0.192751872520115
"CPA4:NM_027926","CPA4",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0211529355215991,1e-08
"CRABP2:NM_007759","CRABP2",0,1.11177024658092,0.619255698373923,1,0.164726192645493,Inf,0,0.0484832769919838,0.21147377077442
"CRB1:NM_133239","CRB1",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.00929759915162353,1e-08
"CRB2:NM_001163566","CRB2",0,1.11177024658092,0.618207023677449,1,0.164726192645493,Inf,0,0.00686650202111129,0.148667157017836
"CTRB1:NM_025583","CTRB1",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0490255955265697,1e-08
"CTS8:NM_019541","CTS8",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0175245431430441,1e-08
"CYP11B2:NM_009991","CYP11B2",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0268230614447695,1e-08
"CYP1A2:NM_009993","CYP1A2",0,1.11177024658092,0.618207023677449,1,0.164726192645493,Inf,0,0.023079980200502,0.148667157017836
"CYP26A1:NM_007811","CYP26A1",0,1.11177024658092,0.619201108771561,1,0.164726192645493,Inf,0,0.0245127977632849,0.208140169504648
"CYP27A1:NM_024264","CYP27A1",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.023079980200502,1e-08
"CYP4F18:NM_024444","CYP4F18",0,1.11177024658092,0.618947582510739,1,0.164726192645493,Inf,0,0.025556199650585,0.192751872520115
"D630002G06RIK:NM_172776","D630002G06RIK",0,1.11177024658092,0.618207023677449,1,0.164726192645493,Inf,0,0.0197605421103487,0.148667157017836
"D630003M21RIK:NM_001131021:NM_177657","D630003M21RIK",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0085553157135962,1e-08
"DBH:NM_138942","DBH",0,1.11177024658092,0.618207023677449,1,0.164726192645493,Inf,0,0.0191058772453153,0.148667157017836
"DBX2:NM_207533","DBX2",0,1.11177024658092,0.619255698373923,1,0.164726192645493,Inf,0,0.0192654428135179,0.21147377077442
"DNAIC2:NM_001034878","DNAIC2",0,1.11177024658092,0.618207023677449,1,0.164726192645493,Inf,0,0.0151972546465858,0.148667157017836
"DUSP13:NM_013849:NM_001007268","DUSP13",0,1.11177024658092,0.615542620188455,1,0.164726192645493,Inf,0,0.0222368759009403,1e-08
