"","mod_log2FC","mod_log2_VIT","mod_log2_VITB"
"NR_045151",-0.340143778106395,9.57075848399337,9.23061470588698
"NM_028696",-0.365440413542608,9.58505481759712,9.21961440405451
"NM_001161817",-0.342440343490711,9.6274618565291,9.28502151303839
"NM_010863",-0.342440343490711,9.6274618565291,9.28502151303839
"NM_001081081",-0.333953525057129,9.68297313491793,9.3490196098608
"NM_001113383",-0.328683154035186,9.68297313491793,9.35428998088275
"NM_008667",-0.339394912341945,9.69894564061662,9.35955072827467
"NM_178081",-0.342514268163622,9.71255764948485,9.37004338132123
"NM_133829",-0.342514268163622,9.71255764948485,9.37004338132123
"NM_008384",-0.344775914835608,9.71481929615683,9.37004338132123
"NM_144953",-0.338135555645064,9.72384592684867,9.3857103712036
"NM_027070",-0.342636937373332,9.72834730857693,9.3857103712036
"NM_153556",-0.342636937373332,9.72834730857693,9.3857103712036
"NM_133728",-0.360563436151295,9.7462738073549,9.3857103712036
"NM_001252070",-0.352398492304573,9.7485057754956,9.39610728319103
"NM_133810",-0.0551400241620286,9.76407492130529,9.70893489714326
"NM_001001883",-0.0575284129478604,9.76185659625007,9.70432818330221
"NM_172655",-0.0529216991068076,9.76185659625007,9.70893489714326
"NM_001033194",-0.0682184336641711,9.78175176798464,9.71353333432047
"NM_001163314",-0.0774235846824318,9.78175176798464,9.70432818330221
"NM_001081433",-0.072816870841379,9.78175176798464,9.70893489714326
"NM_031179",-0.0565039293461567,9.78834872651984,9.73184479717369
"NM_010477",-0.0583537287361615,9.79930521980255,9.74095149106639
"NM_028713",-0.0846726073008348,9.8210748181162,9.73640221081537
"NM_001113367",-0.0820759590877636,9.82756862057529,9.74549266148752
"NM_029267",-0.0820759590877636,9.82756862057529,9.74549266148752
"NM_027661",-0.0850782341636993,9.8576488128712,9.7725705787075
"NM_139146",-0.0848604943724105,9.86191603010307,9.77705553573066
"NR_037990",-0.071453387097467,9.86191603010307,9.79046264300561
"NR_037999",-0.0708746860753813,9.87467308615154,9.80379840007616
"NR_004860",-0.0753120340004152,9.87467308615154,9.79936105215113
"NM_001114102",-0.0753120340004152,9.87467308615154,9.79936105215113
"NM_001037742",-0.0753120340004152,9.87467308615154,9.79936105215113
"NR_027630",-0.0866791965636509,9.91254633572761,9.82586713916396
"NM_001159865",-0.0866791965636509,9.91254633572761,9.82586713916396
"NM_001159864",-0.0866791965636509,9.91254633572761,9.82586713916396
"NM_001042634",-0.0969451421451666,10.0006574621621,9.90371232001689
"NR_027854",-0.0969451421451666,10.0006574621621,9.90371232001689
"NR_027853",-0.0969451421451666,10.0006574621621,9.90371232001689
"NM_027351",-0.0862207371867392,10.0026677046344,9.91644696744769
"NM_027374",-0.0862207371867392,10.0026677046344,9.91644696744769
"NM_008765",-0.0862207371867392,10.0026677046344,9.91644696744769
"NM_001271526",-0.0862207371867392,10.0026677046344,9.91644696744769
"NM_001025378",-0.0862207371867392,10.0026677046344,9.91644696744769
"NM_172513",-0.0777684159058083,10.0026677046344,9.92489928872862
"NM_175370",-0.0869285325135714,10.0286431318742,9.94171459936062
"NM_172406",-0.0791363400195202,10.0582542313911,9.97911789137162
"NM_175200",-0.064662583377995,10.0602146992591,9.99555211588107
"NM_001033449",-0.064662583377995,10.0602146992591,9.99555211588107
"NM_001037812",-0.064662583377995,10.0602146992591,9.99555211588107
"NM_145143",-0.0763899331281443,10.0719420490092,9.99555211588107
"NM_001164682",-0.0763899331281443,10.0719420490092,9.99555211588107
"NM_028717",-0.080285581860327,10.0758376977414,9.99555211588107
"NM_001159948",-0.080285581860327,10.0758376977414,9.99555211588107
"NM_146109",-0.0763899331281443,10.0719420490092,9.99555211588107
"NM_009460",-0.0908294610195313,10.1067623581667,10.0159328971472
"NM_027407",-0.100654588855118,10.1766669155861,10.076012326731
"NM_001199060",-0.109932105878364,10.1859444326094,10.076012326731
"NM_001199061",-0.109932105878364,10.1859444326094,10.076012326731
"NM_021312",-0.109932105878364,10.1859444326094,10.076012326731
"NM_001045513",-0.138721023380064,10.1988664121267,10.0601453887467
"NR_040601",-0.147664474171588,10.2783445382977,10.1306800641261
"NM_001114609",-0.135831409217211,10.2818868288915,10.1460554196743
"NM_001081436",-0.135831409217211,10.2818868288915,10.1460554196743
"NM_001160039",-0.141133556146929,10.2871889758212,10.1460554196743
"NM_001160040",-0.141133556146929,10.2871889758212,10.1460554196743
"NM_001160038",-0.141133556146929,10.2871889758212,10.1460554196743
"NM_145518",-0.141133556146929,10.2871889758212,10.1460554196743
"NM_146250",-0.137890079573129,10.303014503963,10.1651244243899
"NM_001081658",-0.148862512715372,10.3291230173648,10.1802605046494
"NM_029696",-0.145094928224488,10.3291230173648,10.1840280891403
"NM_001256158",-0.145094928224488,10.3291230173648,10.1840280891403
"NM_033563",-0.159213241834085,10.3394737464835,10.1802605046494
"NM_025964",-0.154672421387342,10.3870879148337,10.2324154934463
"NR_038009",-0.132143900507149,10.3937983965391,10.261654496032
"NM_001042659",-0.124630017377424,10.3971451490427,10.2725151316653
"NM_022721",-0.124630017377424,10.3971451490427,10.2725151316653
"NM_001039493",-0.131585076311691,10.4004862572202,10.2689011809085
"NM_027582",-0.134352986813415,10.4104758245843,10.2761228377709
"NM_007777",-0.1340701525159,10.4137944641007,10.2797243115848
"NM_007776",-0.1340701525159,10.4137944641007,10.2797243115848
"NM_007775",-0.130474898667536,10.4137944641007,10.2833195654332
"NM_001082573",-0.130474898667536,10.4137944641007,10.2833195654332
"NM_144761",-0.130474898667536,10.4137944641007,10.2833195654332
"NM_175293",-0.130474898667536,10.4137944641007,10.2833195654332
"NM_007774",-0.130474898667536,10.4137944641007,10.2833195654332
"NM_001111320",-0.142936555215272,10.4154516868806,10.2725151316653
"NM_010497",-0.142936555215272,10.4154516868806,10.2725151316653
"NM_177645",-0.127742473846766,10.4466751673402,10.3189326934934
"NM_001122738",-0.127742473846766,10.4466751673402,10.3189326934934
"NM_007381",-0.129372026539805,10.4483047200332,10.3189326934934
"NM_001113387",-0.119067774698685,10.351483268145,10.2324154934463
"NM_021285",-0.119067774698685,10.351483268145,10.2324154934463
"NM_001190985",-0.125358276893401,10.3651215600041,10.2397632831107
"NM_001190984",-0.125358276893401,10.3651215600041,10.2397632831107
"NM_021295",-0.125358276893401,10.3651215600041,10.2397632831107
"NM_010154",-0.231127966605989,10.68654376338,10.4554157967741
"NM_011770",-0.228400911210489,10.6936810486191,10.4652801374086
"NM_007525",-0.268620393875018,10.7469747162329,10.4783543223579
"NM_175210",-0.268620393875018,10.7469747162329,10.4783543223579
"NM_001276408",-0.260735407497595,10.7455934737839,10.4848580662863
"NM_001276409",-0.260735407497595,10.7455934737839,10.4848580662863
"NM_001276410",-0.260735407497595,10.7455934737839,10.4848580662863
"NM_001276411",-0.260735407497595,10.7455934737839,10.4848580662863
"NM_001276412",-0.260735407497595,10.7455934737839,10.4848580662863
"NM_001276413",-0.260735407497595,10.7455934737839,10.4848580662863
"NM_010233",-0.260735407497595,10.7455934737839,10.4848580662863
"NR_040454",-0.247331220041595,10.7579839524597,10.5106527324181
"NM_001005423",-0.223430723099849,10.7050396874643,10.4816089643645
"NM_023523",-0.129291550818422,10.5880010736244,10.458709522806
"NM_001045533",-0.145260662496703,10.6105407999053,10.4652801374086
"NM_176980",-0.180797498862596,10.6591518212205,10.4783543223579
"NM_010518",-0.183345366561298,10.6649543309258,10.4816089643645
"NM_009407",-0.1847929987286,10.6664019630931,10.4816089643645
"NR_003202",-0.190204616794009,10.6750626830803,10.4848580662863
"NR_045311",-0.185162274953125,10.676501968099,10.4913396931459
"NM_027884",-0.18874447410753,10.68654376338,10.4977992892725
"NM_178241",-0.180526012574127,10.6879735761663,10.5074475635922
"NM_146110",-0.178749477547573,10.6894022099656,10.5106527324181
"NM_001190444",-0.178749477547573,10.6894022099656,10.5106527324181
"NM_027154",-0.183028316200978,10.6936810486191,10.5106527324181
"NM_176972",-0.180553351191708,10.7007889707407,10.520235619549
"NM_029888",-0.174530239257166,10.6979493165676,10.5234190773104
"NM_021313",-0.168836867765318,10.6922559450757,10.5234190773104
"NM_153744",-0.176292113704058,10.696527733253,10.520235619549
"NM_021541",-0.157083462755121,10.6836805963653,10.5265971336102
"NM_153111",-0.157083462755121,10.6836805963653,10.5265971336102
"NM_001039495",-0.160261519054899,10.6836805963653,10.5234190773104
"NR_029876",-0.160261519054899,10.6836805963653,10.5234190773104
"NM_010544",-0.161693693176439,10.6851127704868,10.5234190773104
"NM_029342",-0.163124686069661,10.68654376338,10.5234190773104
"NM_026977",-0.161376442556183,10.6879735761663,10.5265971336102
"NM_194333",-0.158515636876661,10.6851127704868,10.5265971336102
"NM_023732",-0.167083915008892,10.6936810486191,10.5265971336102
"NM_001003917",-0.167083915008892,10.6936810486191,10.5265971336102
"NM_029010",-0.171685900330218,10.6951049776406,10.5234190773104
"NM_001243091",-0.165658811465541,10.6922559450757,10.5265971336102
"NM_009447",-0.16850784403044,10.6951049776406,10.5265971336102
"NM_001243090",-0.165658811465541,10.6922559450757,10.5265971336102
"NM_008985",-0.171685900330218,10.6951049776406,10.5234190773104
"NM_009049",-0.168836867765318,10.6922559450757,10.5234190773104
"NM_016878",-0.172020325526741,10.6922559450757,10.520235619549
"NM_001110831",-0.172020325526741,10.6922559450757,10.520235619549
"NR_037976",-0.185517271055318,10.699369728694,10.5138524576387
"NM_001001566",-0.239564995441647,10.7566117452739,10.5170467498323
"NM_001001565",-0.239564995441647,10.7566117452739,10.5170467498323
"NM_178884",-0.240937202627368,10.7579839524597,10.5170467498323
"NM_007936",-0.271483747302781,10.7757206878571,10.5042369405543
"NM_008781",-0.271839656533274,10.7824923889513,10.5106527324181
"NM_001159520",-0.271839656533274,10.7824923889513,10.5106527324181
"NM_011811",-0.256299361639126,10.7892364452981,10.5329370836589
"NM_009129",-0.236939763203825,10.7824923889513,10.5455526257475
"NM_183027",-0.232880068252051,10.7784326939996,10.5455526257475
"NM_001111279",-0.228810393065629,10.7743630188132,10.5455526257475
"NM_027057",-0.228810393065629,10.7743630188132,10.5455526257475
"NM_009255",-0.22973952983131,10.7784326939996,10.5486931641683
"NM_173425",-0.237408060792443,10.7892364452981,10.5518283845056
"NM_016716",-0.237408060792443,10.7892364452981,10.5518283845056
"NM_175291",-0.232447100310814,10.7811402644791,10.5486931641683
"NM_010570",-0.250351867872642,10.8053101649622,10.5549582970895
"NM_007735",-0.236568217566461,10.8132881475882,10.5767199300218
"NM_025453",-0.242311922134462,10.8159388069155,10.573626884781
"NM_030556",-0.241432591839018,10.8119611951675,10.5705286033285
"NM_172430",-0.235241265145699,10.8119611951675,10.5767199300218
"NM_001003948",-0.230825410396896,10.8106331595593,10.5798077491624
"NM_152915",-0.23391322953756,10.8106331595593,10.5767199300218
"NM_133975",-0.218994333683678,10.7770772459061,10.5580829122224
"NM_027921",-0.188172074133998,10.7524883653407,10.5643162912067
"NM_213615",-0.186795357827219,10.7511116490339,10.5643162912067
"NM_001037909",-0.183303262984538,10.7661936152723,10.5828903522878
"NM_175219",-0.183303262984538,10.7661936152723,10.5828903522878
"NM_030194",-0.179547285852017,10.7593550350145,10.5798077491624
"NM_175397",-0.179547285852017,10.7593550350145,10.5798077491624
"NM_177055",-0.162387076083689,10.7483548255459,10.5859677494622
"NM_001033290",-0.145123756714348,10.7524883653407,10.6073646086263
"NM_008311",-0.142087645463331,10.7524883653407,10.6104007198773
"NM_010880",-0.153360385368998,10.7607249939953,10.6073646086263
"NR_028478",-0.0990284212867678,10.8409057155153,10.7418772942285
"NR_002851",1.36270546012168,13.7531258138343,15.115831273956
"NM_010341",-0.158540422071901,10.8461128654848,10.6875724434129
"NM_008801",-0.171820334055568,10.8448126662088,10.6729923321532
"NM_010933",-0.17763743511771,10.8564764845777,10.6788390494599
"NM_001081082",-0.186064544571046,10.8590568767242,10.6729923321532
"NM_007433",-0.183138734191974,10.8590568767242,10.6759181425323
"NM_021306",-0.187353169132319,10.8603455012855,10.6729923321532
"NM_001110227",-0.186650496048294,10.8654895455082,10.6788390494599
"NM_019867",-0.189571402975972,10.8654895455082,10.6759181425323
"NM_001111314",-0.189571402975972,10.8654895455082,10.6759181425323
"NM_001198573",-0.190497579675071,10.869336629135,10.6788390494599
"NM_001033291",-0.190497579675071,10.869336629135,10.6788390494599
"NM_008299",-0.188861847550239,10.8706169098803,10.6817550623301
"NM_198652",-0.197747751193081,10.8997786577394,10.7020309065463
"NR_040291",-0.197747751193081,10.8997786577394,10.7020309065463
"NM_172505",-0.197747751193081,10.8997786577394,10.7020309065463
"NM_008132",-0.199886940190815,10.9047950443482,10.7049081041574
"NM_177305",-0.205754271124825,10.9135347628587,10.7077804917339
"NR_040482",-0.212033710722483,10.9284025971001,10.7163688863776
"NR_015540",-0.224724648519611,10.9209866927206,10.696262044201
"NM_010262",-0.221003199327502,10.9172652435285,10.696262044201
"NM_139152",-0.222244684648839,10.9185067288498,10.696262044201
"NM_029122",-0.220598321951442,10.9197472116033,10.6991488896518
"NM_001243009",-0.207381153811269,10.9122892579687,10.7049081041574
"NM_001243008",-0.207381153811269,10.9122892579687,10.7049081041574
"NM_008998",-0.219760710507657,10.9160227547086,10.696262044201
"NM_001159725",-0.219760710507657,10.9160227547086,10.696262044201
"NM_023343",-0.216475822303519,10.9185067288498,10.7020309065463
"NR_026924",-0.215234336982181,10.9172652435285,10.7020309065463
"NM_011066",-0.207764319053958,10.9097952256003,10.7020309065463
"NM_019479",-0.215234336982181,10.9172652435285,10.7020309065463
"NM_207225",-0.205098505194186,10.9271691062969,10.7220706011027
"NM_024197",-0.200767387101195,10.937009220209,10.7362418331078
"NM_147038",-0.195855269213819,10.9320971023216,10.7362418331078
"NM_001011525",-0.195855269213819,10.9320971023216,10.7362418331078
"NM_147039",-0.194624761082757,10.9308665941905,10.7362418331078
"NR_028108",-0.186872705397356,10.925934619424,10.7390619140266
"NM_001163425",-0.186872705397356,10.925934619424,10.7390619140266
"NM_153114",-0.188107192270316,10.9271691062969,10.7390619140266
"NM_172850",-0.191804680163919,10.9308665941905,10.7390619140266
"NR_015525",-0.190219808093069,10.9320971023216,10.7418772942285
"NM_008440",-0.19635748137955,10.9382347756081,10.7418772942285
"NM_001110315",-0.19635748137955,10.9382347756081,10.7418772942285
"NM_001159940",-0.186178611466129,10.9308665941905,10.7446879827244
"NM_172411",-0.186178611466129,10.9308665941905,10.7446879827244
"NM_178051",-0.177537190408035,10.9222251731324,10.7446879827244
"NM_080850",-0.175968665266684,10.9234626537683,10.7474939885016
"NM_133808",-0.175639298900077,10.925934619424,10.7502953205239
"NM_021537",-0.175792868554794,10.945567396159,10.7697745276042
"NM_025920",-0.17734209103735,10.9443477538745,10.7670056628372
"NM_023136",-0.176121465509361,10.9431271283465,10.7670056628372
"NM_001105667",-0.176121465509361,10.9431271283465,10.7670056628372
"NM_008798",-0.17734209103735,10.9443477538745,10.7670056628372
"NM_009183",-0.178005253686266,10.9394593432087,10.7614540895224
"NM_001159745",-0.178005253686266,10.9394593432087,10.7614540895224
"NR_040479",-0.178005253686266,10.9394593432087,10.7614540895224
"NR_040467",-0.180787979859879,10.9394593432087,10.7586713633488
"NR_040478",-0.184455764997747,10.9431271283465,10.7586713633488
"NM_172658",-0.187243129304449,10.9431271283465,10.7558839990421
"NM_001039475",-0.187243129304449,10.9431271283465,10.7558839990421
"NM_028942",-0.182893664352122,10.9443477538745,10.7614540895224
"NM_133825",-0.190035140614825,10.9431271283465,10.7530919877317
"NM_173760",-0.0166235640936065,10.9419055186663,10.9252819545727
"NM_013626",-0.0227217800540842,10.9480037346268,10.9252819545727
"NR_037993",-0.016298438878799,10.9540774374281,10.9377789985493
"NM_178779",0.0346206394008313,11.1308000563278,11.1654206957287
"NM_001160368",0.0346206394008313,11.1308000563278,11.1654206957287
"NM_013784",0.0388577406398731,11.1308000563278,11.1696577969677
"NR_040630",0.029222819587698,11.1446588610023,11.17388168059
"NM_009741",0.0302266559789501,11.1520634035799,11.1822900595588
"NM_177410",0.0249744969603576,11.1531179161339,11.1780924130943
"NM_027534",0.0228707704681703,11.1531179161339,11.1759886866021
"NM_009190",0.0197121292222704,11.1562765573798,11.1759886866021
"NM_009126",0.0291468744789967,11.1573278090428,11.1864746835218
"NM_201376",0.0291468744789967,11.1573278090428,11.1864746835218
"NM_198680",0.0270561863571857,11.1573278090428,11.1843839954
"NM_201363",0.0270561863571857,11.1573278090428,11.1843839954
"NM_001081386",0.0040019528839359,11.1698797277061,11.17388168059
"NM_001081316",0.0320773133917207,11.1812843270703,11.213361640462
"NM_011650",0.0437051758613158,11.2159360558184,11.2596412316797
"NR_027901",0.0406600190605708,11.2209570776024,11.2616170966629
"NM_001081125",0.049580196436267,11.217946733978,11.2675269304143
"NM_008381",0.0267569884179295,11.2229602013402,11.2497171897581
"NM_022327",0.0327754160232487,11.2169417737349,11.2497171897581
"NM_145506",0.0347662102285291,11.2169417737349,11.2517079839634
"NM_001113416",0.0347662102285291,11.2169417737349,11.2517079839634
"NM_019933",0.0317704557800838,11.217946733978,11.2497171897581
"NM_175106",0.0327938090482753,11.2149295793296,11.2477233883779
"NM_001115074",0.0327938090482753,11.2149295793296,11.2477233883779
"NM_019432",0.0257800014147094,11.217946733978,11.2437267353927
"NM_001037999",0.024775797950511,11.2189509374422,11.2437267353927
"NM_007830",0.024775797950511,11.2189509374422,11.2437267353927
"NM_001085409",0.0187691447037075,11.2269574279491,11.2457265726528
"NM_133186",0.0187691447037075,11.2269574279491,11.2457265726528
"NM_010766",0.0148011943583128,11.2349159953998,11.2497171897581
"NM_178082",0.0197731102670495,11.2359074691614,11.2556805794285
"NM_001271532",0.0197731102670495,11.2359074691614,11.2556805794285
"NM_001271531",0.0197731102670495,11.2359074691614,11.2556805794285
"NM_133748",0.0197731102670495,11.2359074691614,11.2556805794285
"NM_010483",0.0158075832976117,11.237888194846,11.2536957781436
"NM_025860",0.0148353060600996,11.2428270888661,11.2576623949262
"NM_199021",0.0207603958304858,11.2526498715204,11.2734102673509
"NM_001205386",0.014901641957362,11.2585086253935,11.2734102673509
"NM_001205385",0.014901641957362,11.2585086253935,11.2734102673509
"NM_023735",0.014901641957362,11.2585086253935,11.2734102673509
"NM_145100",0.00216174212788545,11.2614282546999,11.2635899968278
"NM_001081756",0.00216174212788545,11.2614282546999,11.2635899968278
"NM_172484",0.00216174212788545,11.2614282546999,11.2635899968278
"NM_176957",0.00216174212788545,11.2614282546999,11.2635899968278
"NM_028135",0.270694108472611,11.2902724365433,11.5609665450159
"NR_045298",0.275938108395462,11.2912230262678,11.5671611346633
"NM_011737",0.271295228983757,11.2912230262678,11.5625182552516
"NM_027678",0.256179583315486,11.3063386719361,11.5625182552516
"NM_001081078",0.225267378902423,11.3388005420071,11.5640679209095
"NM_008567",0.226183577479702,11.3378843434298,11.5640679209095
"NM_177445",0.225899460315894,11.339716085719,11.5656155460349
"NM_145507",0.228360592656216,11.3388005420071,11.5671611346633
